	left	lines	normal	right	split
1417	0.00950090328303	0.00113724627695	0.72	2.14561496359	2.64749550176
1418	-0.00930529878776	0.0183418029207	0.72	2.24433769506	2.49294835047
1419	0.0333202029206	0.00162186658713	0.72	2.0424643045	2.67060975783
1420	0.00150397782871	0.00139140253466	0.72	2.00421058186	2.30948306056
1421	0.016042999074	0.0156696516219	0.72	1.36716283886	2.02225312972
1422	0.0124384550028	0.000330442589305	0.72	2.34520781801	1.63020254112
1423	-0.00471069562369	0.0836605535459	0.72	2.63171018083	1.83775936104
1424	0.00663698978662	0.000348136488086	0.72	2.6490309122	2.24239799508
1425	-0.00293340747562	0.00166238959863	0.72	2.63008054647	2.36197692298
1426	0.0340772178557	0.00559547599564	0.72	2.37973910198	1.94330571695
1427	0.120746476662	0.00010970316864	0.76	2.60928175642	2.63314513286
1428	0.00380860091289	0.00967085743368	0.76	2.67113800477	2.5651292878
1429	-0.00757549617152	0.0520716880069	0.76	1.80276456377	2.243538252
1430	0.00250490437527	0.00047038908123	0.76	2.54062160244	2.67074316947
1431	0.000920936721107	0.0320356421482	0.76	2.66302453328	2.38909153298
1432	-0.00911370015808	0.0032179763632	0.76	2.65955738238	2.23773105151
1433	0.0014450584492	0.0141031139477	0.76	2.64851923416	2.46649358303
1434	-0.000677271902872	0.00262838785345	0.76	1.91079866661	2.65857418891
1435	-0.000719958918166	0.102112532487	0.76	2.3936413593	2.51660163009
1436	0.00682578038146	-0.00347415736279	0.76	2.04270304298	2.647801359
1437	0.0250062760653	0.0102361990633	0.8	2.65879153625	2.36756327701
1438	-0.00918303369787	-0.00575745734084	0.8	2.07081292813	2.36369388492
1439	0.00309998486429	0.00017055256615	0.8	2.6249996741	2.45565960814
1440	0.00219870024977	0.097961304315	0.8	2.67773664142	2.20101301246
1441	-0.00187829105513	9.47897651202e-05	0.8	2.13662304713	2.37046241953
1442	0.00120411780166	0.000917385716988	0.8	2.59180554106	2.29463171488
1443	-0.00389734743762	0.000925173242856	0.8	2.00483713537	2.02217016765
1444	-0.00668629877797	0.0298567038688	0.8	1.94832047309	2.05983715879
1445	0.0191098997437	0.00036096012784	0.8	2.44678821357	1.756373974
1446	0.0520622430983	0.00354923028557	0.8	2.124188587	2.66708299408
1447	0.0039811303932	4.57939734092e-05	0.84	2.67314434547	2.15964105421
1448	-0.00762730300697	0.00350080111327	0.84	2.31814335488	2.16877965143
1449	-0.00902063277234	0.0119870674071	0.84	2.15520022761	2.46021241166
1450	-0.00308713143605	0.0217770356425	0.84	2.67210697055	2.67817446018
1451	-0.00328195937058	0.000363551104452	0.84	2.6728275927	2.20681384393
1452	-0.00886583076915	3.49317519034e-05	0.84	2.66469285794	1.11438014492
1453	-0.00724515923441	0.0717759317691	0.84	2.45722896559	1.92779362036
1454	0.000387119434619	2.84179272727e-05	0.84	2.66792005494	2.08247822508
1455	-0.00494646710396	0.000854297923483	0.84	2.33463625364	1.82049999048
1456	0.0142593503429	0.0019919999579	0.84	2.66912403521	2.19666676095
1457	-0.00577769830881	0.0833981466189	0.88	2.50595801252	1.91754945474
1458	0.00860610486806	0.0150199897219	0.88	2.67126328251	2.38538681825
1459	0.0118031243962	0.000100863539732	0.88	2.56209366132	2.6727920481
1460	-0.00605541666951	0.000136215428926	0.88	2.36761765548	2.59873361514
1461	0.019005563403	0.0286501026852	0.88	2.54216392738	2.55536108226
1462	0.00547266522872	2.71771397943e-05	0.88	2.6796832955	2.20526694956
1463	0.00211454728948	0.000127805250261	0.88	2.66856257351	2.11473368094
1464	-0.00079243122728	0.000372937367635	0.88	2.38229792059	1.84957583435
1465	-0.00542491606785	9.44968780408e-05	0.88	2.59151888539	2.3328136855
1466	-0.00270331091201	0.000755243877278	0.88	2.5778473193	2.62307847364
1467	0.00536244342641	8.47783714942e-05	0.92	2.02179943679	2.43802606031
1468	0.0242121662774	0.00142588401016	0.92	2.65160735887	2.65515746304
1469	0.250715255578	0.000100818738127	0.92	2.07431015645	1.84184735184
1470	-0.00148674737976	0.135640918202	0.92	2.65351579279	2.67071550047
1471	0.00780467832214	0.000534017222351	0.92	2.00553107373	1.83785005431
1472	0.036521592243	0.000602481211062	0.92	1.92987770047	2.65127716582
1473	-0.00185129854907	0.00129516575207	0.92	2.64214587426	2.42416445541
1474	0.114239746044	0.0999328037879	0.92	2.49425673211	2.12899679034
1475	-0.00918884887352	0.0658595031033	0.92	2.675400224	2.67459217416
1476	0.0999961001983	0.00579805585655	0.92	2.25929248547	2.52689907905
1477	0.00918847868977	0.000714561827029	0.96	2.67300804216	2.5292340832
1478	0.00585375080991	0.0152131518441	0.96	2.58477168549	2.23144066455
1479	0.00583059942024	0.00287358955232	0.96	2.33249487459	2.26625312663
1480	0.00150213177374	0.000623480312714	0.96	2.6776671775	2.45545622893
1481	0.0359063534278	0.00229773925901	0.96	2.18999583074	1.93733613883
1482	0.0151829664344	0.0182316370719	0.96	2.12711483771	1.82661311813
1483	0.0492751810424	5.58851737835e-06	0.96	2.11916683473	2.65178909042
1484	0.240121172793	0.000573186401501	0.96	1.85831912879	1.81323449471
1485	-0.00414795183732	0.0887811646216	0.96	2.54253156267	1.67336556909
1486	0.0098889085564	0.00531281668395	0.96	2.39847552889	1.58205759871
1487	-0.000739468099932	0.00710439523879	1.0	2.05206178934	2.60614771194
1488	-0.00136813104736	0.000748926349959	1.0	2.2988490514	2.4602031042
1489	0.0181666955637	0.00382739151998	1.0	2.6758200601	2.65673715225
1490	-0.00187209357897	0.000418552986862	1.0	2.59706282428	2.60498727939
1491	0.0010938906774	0.0883188534833	1.0	1.59197858845	2.48868835577
1492	0.0131149743937	0.189371766495	1.0	2.67626927671	2.26350358081
1493	0.0132212746691	1.72392725556e-05	1.0	2.66251529779	2.62548331757
1494	0.0456443705343	0.00691821627072	1.0	2.00308896303	2.45925685475
1495	0.046659970855	0.00228880227633	1.0	2.59179935392	2.53073802744
1496	0.0249582115051	0.0521957155771	1.0	2.17619749769	2.45106986458
1497	0.0925222459663	0.00111633198407	1.04	2.47902110116	2.58837626081
1498	0.00319224515657	0.000192557767548	1.04	2.42870926096	2.66991565259
1499	0.0244337174614	0.000288614735928	1.04	2.49359902826	2.45575110617
1500	-0.00744199617602	0.0071419997257	1.04	2.15683862534	2.64893775406
1501	0.0362229380887	2.04806328096e-05	1.04	2.63130100148	2.41191342146
1502	0.00298236249619	0.267622515599	1.04	2.08246999136	2.42706489054
1503	0.186867597796	0.0292095387038	1.04	2.67930528394	2.64334308714
1504	0.414680220348	0.0237130195087	1.04	2.39978705201	2.57923537547
1505	0.00570445432	0.763437238549	1.04	2.32972493052	2.27605258318
1506	0.0024235520215	0.0941845286602	1.04	2.61574325002	2.67910044855
1507	0.0219146218098	0.00612458005274	1.08	2.6753401731	2.64659441286
1508	0.466943893398	0.00570699395983	1.08	2.65185305191	1.92016139894
1509	0.185537344765	0.0936440756362	1.08	2.54173865468	2.3002784373
1510	-0.00754984422012	0.00203213490974	1.08	2.53166912809	2.19714874903
1511	-0.00594029791041	0.00557340992577	1.08	2.67511906127	2.67581557639
1512	0.00945408174577	0.00211228166756	1.08	2.62408295603	2.44519494611
1513	-0.00833611030018	0.00056198385533	1.08	2.44838482616	2.6727570343
1514	0.0472792117673	0.00122691902935	1.08	2.52477584083	1.58730533818
1515	-0.00287624590491	7.71781769633e-05	1.08	2.48422735291	2.67727739921
1516	0.0749108236804	0.00507018046149	1.08	2.32441315222	2.67813549294
1517	-0.00915310711382	0.000327344307857	1.12	2.42197681062	2.66802538567
1518	-0.00759103504162	0.00527676863882	1.12	2.34024833974	2.60654704088
1519	0.00332973726207	0.000484379877778	1.12	2.51828160094	1.85179164107
1520	-0.00434202347263	0.0218434305135	1.12	2.66917119013	2.45061750322
1521	-0.00300966926737	0.000600221260291	1.12	2.44917301218	2.62026328311
1522	0.0164218019826	9.17921578368e-05	1.12	2.23702619957	2.54318650646
1523	0.00518500286879	0.141131189873	1.12	2.27351126026	2.67344883864
1524	0.00139944897318	0.221045600923	1.12	2.43716713325	2.66955658417
1525	-0.00774099727586	0.157472245437	1.12	2.67431873447	2.22296549338
1526	0.0602151186695	0.00252919637764	1.12	2.65320396749	1.94771912039
1527	0.0305238503429	0.188574088005	1.16	2.61885644949	2.66883604576
1528	-0.00133444944789	0.404464855816	1.16	2.6444040171	2.63871939604
1529	0.00919254625744	4.86470662055e-06	1.16	2.42234350545	2.37867925217
1530	0.0675873027941	0.00931949467096	1.16	2.67600636479	2.58565249539
1531	-0.00142411752577	0.00192616735809	1.16	2.67911452507	2.44702841965
1532	0.0130988789291	0.000130508998598	1.16	2.67838773879	2.50869753982
1533	0.0590138947623	1.7860259082e-05	1.16	2.59649673949	2.54343035657
1534	0.00795154500508	0.4793605934	1.16	2.28991421138	2.06083259266
1535	-0.0073666946199	0.0275974765873	1.16	2.51698106403	2.51282147264
1536	0.0513677128888	0.0202657647879	1.16	2.25848369505	2.46190414618
1537	0.162977563107	0.00223607473566	1.2	2.6578903656	2.07736870068
1538	0.00612136264238	0.0937601792737	1.2	2.55384473401	2.45806833955
1539	0.0935606462561	0.00468710562024	1.2	2.43578411907	2.67523056366
1540	0.0188069645397	0.00272367962595	1.2	2.67302524793	2.28465415562
1541	-0.00437272304836	0.00535655052231	1.2	1.87496734165	2.64435606105
1542	0.0156372984868	0.0422393756696	1.2	2.09648096545	2.44317514242
1543	-0.0052433341863	9.26025980309e-05	1.2	2.48901947207	2.67740374153
1544	-0.00884976339863	2.27903863218e-05	1.2	2.66801654176	2.6535179506
1545	-0.00797294407467	0.00365455960244	1.2	2.50841426546	2.62419626448
1546	0.0937055584078	0.000985841936136	1.2	2.65613188003	2.63908459692
1547	0.0135218436119	0.0054971600456	1.24	2.27921273589	2.55103338564
1548	-0.00747874322868	0.00329872825127	1.24	2.21102083815	2.12045819033
1549	0.0173422381258	0.111321859102	1.24	2.4485302123	2.64279302732
1550	-0.000363535411956	0.550681597536	1.24	2.6478622501	2.66249542988
1551	0.0011787594068	0.00543931818622	1.24	2.41178965711	2.66682188297
1552	-0.00679738078417	0.0146434842299	1.24	2.60610030828	2.67559284291
1553	-0.00583183310923	0.0055691001129	1.24	2.66052908799	2.65873561031
1554	0.0132424655926	0.0495157308148	1.24	2.57686927469	2.50514170163
1555	0.24092244153	0.13050432827	1.24	2.6182497181	2.67459539043
1556	-0.0077432561071	0.00514841502681	1.24	2.43933231983	2.63531446864
1557	0.114269216392	0.00262123773664	1.28	2.5827916505	2.61232826019
1558	0.0715416898115	3.3464468855e-05	1.28	2.11272501024	2.67418532398
1559	-0.00799016085975	0.0415632771759	1.28	2.39685798163	2.67702576582
1560	-0.00612915656671	0.000299224863351	1.28	2.22293092733	2.59947577926
1561	0.0630243944236	0.00239049903498	1.28	2.46518764848	2.67087306817
1562	0.464771226907	0.229474684879	1.28	2.17102059341	2.66921979335
1563	-0.00736156167247	0.0725068672859	1.28	2.6350370983	2.64511221918
1564	-0.00949158676743	0.0290460442049	1.28	2.29956001186	2.66023556371
1565	0.317648884287	0.0132708049711	1.28	2.67808391447	2.66894243895
1566	0.680823140891	0.000524003557372	1.32	2.58641370533	2.12607267048
1567	0.153852223865	0.00285456585911	1.32	2.65137617125	2.36180074318
1568	0.0103490424875	0.00104163144969	1.32	2.65495355563	2.65674226138
1569	0.847375927746	0.150209413022	1.32	2.67814354159	2.60049159741
1570	0.000976447969539	0.000681893181768	1.32	1.94980297123	2.60960175259
1571	0.0609945879269	0.0899813043795	1.32	2.54628607786	2.60951619003
1572	0.294705001706	0.207543362505	1.32	2.6248272786	2.67333063497
1573	-0.00618668778441	0.018728444426	1.32	2.67469236263	2.35383155662
1574	-0.00834000565106	0.898354737299	1.32	2.6779732076	2.6466070601
1575	0.349283662498	0.000233713740383	1.36	2.67560454377	2.67093514861
1576	-0.00775600344262	0.40742812266	1.36	2.51218697149	2.67746457885
1577	0.00207303110517	0.0435863959678	1.36	2.67640074855	2.58253368988
1578	0.107576031808	1.67986194674	1.36	2.64527293942	2.45977187154
1579	-0.00348622416158	0.00692015335606	1.36	2.65249155571	2.36066660855
1580	-0.00636158350085	0.000456040108167	1.36	2.67779584545	2.34131398637
1581	0.128195473011	0.0306324277325	1.36	2.67787516541	2.62209383304
1582	0.106589177951	0.0177409453925	1.36	2.66837589594	2.67704561988
1583	0.0142104260224	0.000263590912758	1.36	2.60891129899	2.6628730195
1584	0.129171532322	0.179050997215	1.4	2.5707612035	2.67823039394
1585	0.0185192516664	0.467681155823	1.4	2.58825986129	2.66982728669
1586	0.315355780243	0.272133474587	1.4	2.14063132244	2.65919507802
1587	0.489477721357	0.0242284270501	1.4	2.67846366509	2.6746657023
1588	0.0395437884288	0.00062385602733	1.4	2.66584419325	2.49806796822
1589	0.759142856285	0.746946133514	1.4	2.65771263702	2.66792211318
1590	0.0238960698993	0.918052644231	1.4	2.67947115842	2.66277473501
1591	-0.00929910376402	1.501096597	1.4	2.63614267211	2.66897444542
1592	2.76132178018e-05	0.00654647205453	1.4	2.62976336731	2.66580919513
1593	0.222267256087	0.304084568477	1.44	2.61321106365	2.17202995795
1594	0.21912867787	0.116015472886	1.44	2.31334142682	2.49892595281
1595	-0.00332125643535	0.000108902111111	1.44	2.66945455628	2.63404971787
1596	0.0184034185543	0.00348041217326	1.44	2.5388516118	2.66497044412
1597	0.0883847587128	1.5369327952	1.44	2.66426978683	2.65614907371
1598	0.409999698373	0.691851556034	1.44	2.67983215006	2.32286334588
1599	0.0372681664875	1.2596834451	1.44	2.5693643126	2.64138403076
1600	0.320510327819	0.359204144632	1.44	2.66561068089	2.64096957921
1601	0.00753672466399	0.115007027189	1.44	2.45557672925	2.67769358825
1602	0.0217726785943	0.156886874019	1.48	2.67555071448	2.64443326883
1603	0.0924627297421	0.161397671019	1.48	2.55385728855	2.65394084887
1604	0.000989302574936	0.383424954328	1.48	2.67315905738	2.67193681545
1605	0.109464103238	0.0174016251668	1.48	2.67916121598	2.67295054627
1606	-0.00414836474941	0.25824383166	1.48	2.64106843413	2.62944505409
1607	0.16062939762	0.24215131332	1.48	2.57592560816	2.61623394452
1608	0.204636916122	1.04614095462	1.48	2.65944763003	2.64771052535
1609	0.180870461759	0.553264086324	1.48	2.5806469594	2.59269416022
1610	0.046945119613	0.00412588128481	1.48	2.67568375592	2.65516244386
1611	0.115580231219	0.0878437528011	1.52	2.66528259359	2.66320793171
1612	0.48262537485	0.359613270919	1.52	2.66910038339	2.63554073114
1613	0.00697185517516	0.00058337118072	1.52	2.64504635142	2.67406445688
1614	0.254073130537	1.5011512466	1.52	2.59618597213	2.66815303451
1615	-0.000154478906857	0.177388558053	1.52	2.29885151032	2.46774682552
1616	0.0215041432589	1.50038422322	1.52	2.65299987373	2.66432775059
1617	0.00476282151299	0.681919903372	1.52	2.67534842982	2.66492117697
1618	0.0593812344911	1.50012017864	1.52	2.65992027516	2.6524908391
1619	-0.00962717008772	1.50202523553	1.52	2.57040874668	2.65468086346
1620	0.0675225734426	0.033282530265	1.56	2.67706235378	2.66884701566
1621	0.351620617427	0.870613011172	1.56	2.67325647879	2.15010836013
1622	0.105407847019	0.986160318528	1.56	2.60443012496	2.67722481755
1623	0.203104452478	1.50240608062	1.56	2.64662454738	2.64382037496
1624	0.440323002629	1.51918708136	1.56	2.67875350165	2.64377376669
1625	0.0472796826142	0.519570360458	1.56	2.2261768124	2.67906758631
1626	0.00675573453863	1.38682386926	1.56	2.64009954754	2.66198774334
1627	0.203093429179	1.2262705861	1.56	2.6797531864	2.48335895438
1628	0.349559580921	0.824697941539	1.56	2.67874118857	2.6537673522
1629	0.0286000090019	0.952752967339	1.6	2.67366836041	2.67984728442
1630	0.0114463874556	1.30623771593	1.6	2.6757853417	2.61854482094
1631	0.33238501969	1.50023377022	1.6	2.34263124727	2.65810652767
1632	0.0277729163115	0.624308921761	1.6	2.63676129939	2.65381783054
1633	0.0132786921813	0.00215121950129	1.6	2.42748691831	2.66106354431
1634	-0.00268952890969	1.44535766608	1.6	2.6663902332	2.65057631086
1635	0.642389866058	1.50059453544	1.6	2.39960285002	2.30267842339
1636	0.190754249284	0.486310711816	1.6	2.66937284831	2.67435255233
1637	0.248339974042	0.000425441557056	1.6	2.66609577097	2.67748746395
1638	0.00428915519935	1.50025439205	1.64	2.67526746679	2.55913513939
1639	0.130576812448	0.165339140064	1.64	2.6698617551	2.65110097568
1640	0.380543814088	1.50005053193	1.64	2.67049657942	2.64339088733
1641	0.632412953607	1.50004301621	1.64	2.66666001366	2.64390672131
1642	0.463441055961	0.0136828227953	1.64	2.66797669091	2.65322234587
1643	0.0161181657096	1.50094461958	1.64	2.66973472695	2.67370663411
1644	0.45710058933	1.07990164843	1.64	2.67981567809	2.67234201618
1645	0.216607073784	0.87307076378	1.64	2.66735186266	2.66220381049
1646	0.0104747609189	1.50013157637	1.64	2.67049070245	2.67391962214
1647	0.30609799165	0.215893650971	1.68	2.66199890319	2.67336971557
1648	-0.00160067057333	0.497006324964	1.68	2.53610815647	2.67981905481
1649	0.00617556008249	0.0294705938558	1.68	2.65865408341	2.65910363201
1650	0.516266304124	1.21160576148	1.68	2.17056831668	2.65129973139
1651	0.117199126882	1.50000199061	1.68	2.58556976788	2.66374477456
1652	1.02651047111	1.51575952392	1.68	2.65371957577	2.6713996316
1653	0.00628869951147	0.0360966399483	1.68	2.66631115489	2.67682412524
1654	0.201910790884	1.50058774157	1.68	2.67775402359	2.63041581762
1655	0.0159475692599	0.0567516182123	1.68	2.67089414736	2.67658949601
1656	0.604167659976	1.50155265233	1.72	2.67865038197	2.63789351075
1657	0.413592058462	0.45433688465	1.72	2.5909835859	2.56673469149
1658	0.193177435825	1.50000015101	1.72	2.66876478599	2.66009683565
1659	0.871912208172	1.25890640278	1.72	2.67216606267	2.66902734346
1660	0.163717579816	0.657712344927	1.72	2.67876693052	2.43789151886
1661	-0.00297197567038	0.0729726946718	1.72	2.65730685358	2.67500989799
1662	0.0229071282425	1.50216421956	1.72	2.66625267524	2.49149383393
1663	0.0609909844275	1.52509966446	1.72	2.65566195786	2.66749807657
1664	0.154857727094	0.352340559392	1.72	2.60274468912	2.67068377728
1665	0.111403689235	1.50010028871	1.76	2.67947291509	2.64322365874
1666	0.798685619202	0.701457072061	1.76	2.58049503261	2.66808835831
1667	0.0437340149461	1.5012382694	1.76	2.67316211709	2.66878935713
1668	0.201855869089	0.720008813047	1.76	2.67808061008	2.63919798613
1669	0.0725039168413	0.713140085407	1.76	2.64624218669	2.67544220579
1670	0.485434273662	1.50084619918	1.76	2.67514566174	2.63398409394
1671	0.0169339775279	0.63106961565	1.76	2.21753141639	2.67085767151
1672	0.341817666755	0.626565205699	1.76	2.66568747529	2.29313647742
1673	0.394978093502	0.475875783656	1.76	2.66671435213	2.66494542135
1674	0.243610008358	0.109939565899	1.8	2.67779019445	2.67809318341
1675	0.0979362517026	0.40764784329	1.8	2.66389457919	2.64944591512
1676	0.387634894744	1.15224073573	1.8	2.66382436339	2.65210008021
1677	0.668428315847	0.238670090285	1.8	2.67952770483	2.67777254978
1678	-0.00834690937207	0.528691219801	1.8	2.67452522053	2.6532562168
1679	0.0130893350238	0.0424771429213	1.8	2.67337596983	2.67366159545
1680	0.448598265924	1.339875716	1.8	2.6790704974	2.66492697399
1681	-0.00307470519412	0.0006976706987	1.8	2.67655789342	2.67995579982
1682	0.638208473253	1.50003634194	1.8	2.67842601221	2.67572949994
1683	0.322935048807	1.50001600917	1.84	2.67347108305	2.67876304906
1684	0.0142768513813	0.63019044988	1.84	2.6786813685	2.67524467735
1685	-0.00781836679386	0.83834735891	1.84	2.67749246853	2.65795643728
1686	0.363902711465	1.15100366014	1.84	2.56449277607	2.67414855735
1687	0.0248402959509	1.51070131601	1.84	2.65558888181	2.56735688326
1688	0.0824645356223	0.103317369738	1.84	2.66056249991	2.67718296505
1689	0.419927076816	1.19665995152	1.84	2.6784075594	2.62085378007
1690	0.294644650245	1.65847908918	1.84	2.65504609345	2.67809550634
1691	0.014469561075	0.408826044345	1.84	2.67858720538	2.63110585155
1692	0.0274858314173	1.01041299688	1.88	2.66789206783	2.67892536576
1693	0.552409842629	1.50541958236	1.88	2.67584308512	2.6767347343
1694	0.700993794041	0.0885003109611	1.88	2.67207705763	2.6797110654
1695	0.178166292101	1.341326751	1.88	2.67617085654	2.66588701618
1696	0.620199508635	0.764969887464	1.88	2.67542395167	2.63356610175
1697	0.53270510118	1.50089082988	1.88	2.67352434349	2.67164220013
1698	0.788206805079	1.50102147963	1.88	2.67063606046	2.66366349777
1699	0.1122636742	1.54520236744	1.88	2.66595326963	2.65255918241
1700	0.106394631747	1.01322398452	1.88	2.67850547859	2.66554367845
1701	1.05315233076	1.36346175167	1.92	2.64284671784	2.67596319502
1702	0.315865483756	0.643919194578	1.92	2.67662151728	2.67699973689
1703	0.170092903269	1.50213632409	1.92	2.64132699414	2.67979139141
1704	0.317615405456	1.06939143936	1.92	2.66357187739	2.66765300709
1705	0.627264812085	0.405948369881	1.92	2.6792211196	2.67860748256
1706	0.562770947872	1.23201652281	1.92	2.67754294945	2.6624470019
1707	0.44610288671	1.50023086855	1.92	2.67508376774	2.67158541896
1708	0.911525898635	1.50245579962	1.92	2.67101008061	2.67208236434
1709	0.14708552083	0.466664327478	1.92	2.67544079937	2.65558906353
1710	0.568836701346	1.50042911567	1.96	2.67314504108	2.67883023943
1711	0.497347600483	1.32652472367	1.96	2.67100970984	2.66695389284
1712	1.21218488638	1.0633652916	1.96	2.67890046551	2.66140468433
1713	1.17312880482	0.00244509851435	1.96	2.61765877744	2.67954340943
1714	0.448763595062	1.54132729357	1.96	2.67568539972	2.66793798871
1715	0.604339202175	1.14154666909	1.96	2.67647826951	2.67973758397
1716	0.776004720837	1.50163921883	1.96	2.67126692794	2.67955509424
1717	0.112209197638	0.611421303875	1.96	2.67644711661	2.67942502599
1718	-0.00628005790717	1.50015129226	1.96	2.63508086789	2.63991811764
1719	0.410602493612	1.50016478479	2.0	2.66612411238	2.65958419284
1720	0.318371872733	1.43403054589	2.0	2.65237015209	2.66163481875
1721	0.347279581974	0.698401255213	2.0	2.67141911312	2.67882213447
1722	0.811038817315	1.50230290043	2.0	2.67697754551	2.65836966994
1723	0.538008283315	1.28564373566	2.0	2.66844520808	2.67291622076
1724	0.467488334771	0.0431373852787	2.0	2.6726016085	2.66884865527
1725	0.528153342046	0.793977946817	2.0	2.67147142634	2.67510878801
1726	0.233399438095	1.57487432463	2.0	2.67457329151	2.66242410907
1727	-0.000952176072785	1.50580004244	2.0	2.64958712484	2.66848894659
1728	0.543714835183	1.50083400344	2.04	2.66605291057	2.6709315167
1729	0.961355261772	0.0219874701454	2.04	2.67213569534	2.67535669861
1730	0.0567157042254	1.53701612053	2.04	2.67638312833	2.67980237158
1731	0.320215511342	1.50889241049	2.04	2.66764821767	2.66969149838
1732	0.773298903292	1.50082027755	2.04	2.67932694318	2.63934371689
1733	0.671350218015	1.50139922634	2.04	2.65132202491	2.66137950441
1734	0.0162653581645	1.51499468817	2.04	2.66602383696	2.46066963706
1735	0.0139528839567	0.240428230819	2.04	2.64251038621	2.65646947891
1736	0.690475768608	1.5176396927	2.04	2.67421014975	2.65241782487
1737	0.720961193231	0.459895698855	2.08	2.67681945963	2.63732850292
1738	1.08341660319	0.751172451114	2.08	2.67914221055	2.67071983835
1739	0.903316425545	1.51033298329	2.08	2.65905461565	2.67935548028
1740	0.503508633972	0.987544049398	2.08	2.67903395821	2.66592589331
1741	0.669741509989	1.16554301723	2.08	2.66153415237	2.66674056163
1742	0.899832349775	0.541407135684	2.08	2.67692597316	2.67009468277
1743	0.769023610221	1.36833468749	2.08	2.66691886004	2.67787544936
1744	0.381501339899	0.0849724569823	2.08	2.65591568467	2.66937630014
1745	0.914133610719	1.59198249563	2.08	2.67675185013	2.67336741318
1746	0.222031725706	1.50043759495	2.12	2.65582664878	2.67169237746
1747	0.212458642107	1.54359546659	2.12	2.6793762339	2.67607451999
1748	0.709340584827	0.673732466337	2.12	2.64953756285	2.67996738821
1749	-0.00938188142974	1.50050243287	2.12	2.66133751198	2.67011593127
1750	-0.000281569138764	1.50508791424	2.12	2.67886227891	2.67283719735
1751	0.520929973987	1.51297410135	2.12	2.65495874584	2.6799747712
1752	1.04841954357	1.50070135815	2.12	2.67150626379	2.66174397954
1753	0.480775033437	1.61657820322	2.12	2.61750779786	2.66589903399
1754	0.329096997976	0.502949524839	2.12	2.6483961022	2.66922482282
1755	0.126106612895	1.50007865141	2.16	2.67829123601	2.67748532972
1756	0.462713844679	1.50002795012	2.16	2.67437663524	2.67510911376
1757	0.8869479992	1.54626825848	2.16	2.66804296407	2.66865577587
1758	0.605786582684	1.50013253817	2.16	2.67654814142	2.65994180662
1759	0.87513288655	0.775629592754	2.16	2.67388705808	2.67750120992
1760	0.0932863573198	0.275534937234	2.16	2.67483778639	2.67816879388
1761	1.31899801002	0.728848216334	2.16	2.67646872149	2.67113508788
1762	0.0952606892384	0.849141698936	2.16	2.6575703458	2.67206436968
1763	0.749373257765	1.50490972102	2.16	2.65995804017	2.6753532112
1764	1.12159814725	1.5011743591	2.2	2.65839940068	2.67445746308
1765	0.687888816185	1.50059702396	2.2	2.67212635586	2.6694670789
1766	1.33692479111	0.658072384744	2.2	2.66949964251	2.67764047627
1767	0.00333546155077	1.56894563524	2.2	2.61991234077	2.65324195605
1768	0.230584444804	1.50087538064	2.2	2.66014920337	2.66717533839
1769	1.42830769862	0.918388130795	2.2	2.67931737456	2.66929644715
1770	1.05692065559	1.50042686633	2.2	2.67298148335	2.67628612163
1771	0.552497321692	0.214256230341	2.2	2.671344908	2.67833216346
1772	1.51006379012	0.421344065399	2.2	2.67192121334	2.67917598412
1773	0.843114371291	1.50145035758	2.24	2.66809050838	2.59144738631
1774	0.174168190409	0.82210221628	2.24	2.67878217682	2.66527328314
1775	1.1721009579	1.50002082386	2.24	2.66478053935	2.65815924363
1776	0.978146994865	1.50210714664	2.24	2.67934861698	2.67398872191
1777	0.347748300644	1.50696958321	2.24	2.65599455616	2.67306553709
1778	0.361374971261	1.50014894439	2.24	2.67560471217	2.67779054012
1779	0.597957662718	1.50025716768	2.24	2.67594389477	2.67104766862
1780	0.950453853061	0.426084765944	2.24	2.67474256604	2.67828292434
1781	0.0819889736329	0.66871605233	2.24	2.67631825961	2.67800233668
1782	0.72425964009	1.5002339818	2.28	2.67402279953	2.67710455354
1783	0.012012311035	1.50008215806	2.28	2.67848090233	2.67596915894
1784	1.28865631467	1.39799790066	2.28	2.65105777018	2.67992450292
1785	0.748730539733	1.50006324811	2.28	2.67207747101	2.67025462922
1786	1.13738534467	1.50004807023	2.28	2.66627563954	2.67885515619
1787	1.00681827914	0.753623716562	2.28	2.67960368199	2.66578513636
1788	0.748138291072	0.40197778447	2.28	2.67136155847	2.65769440075
1789	0.523526202189	1.54267153737	2.28	2.65888163839	2.67752689765
1790	0.965401009532	1.0671757575	2.32	2.6741062101	2.67960634617
1791	1.12347843809	1.50178636607	2.32	2.67757256593	2.67303714132
1792	0.80040279	1.5008002651	2.32	2.67296927842	2.67965748934
1793	0.265975335509	1.51951629591	2.32	2.67384355765	2.65714224423
1794	0.778624373839	0.857038775868	2.32	2.67360367368	2.67445440556
1795	0.269017186461	1.50058671417	2.32	2.66464275722	2.67713178735
1796	1.32488030366	1.50067721891	2.32	2.65602417709	2.67641986668
1797	0.0321555370137	0.784158534117	2.32	2.67160181053	2.6788077576
1798	0.00684094233673	1.5000352241	2.36	2.67795769974	2.6769841399
1799	0.535389386813	1.51419403464	2.36	2.66886222764	2.66301472156
1800	1.23464881837	1.54852611672	2.36	2.67637975815	2.6787690127
1801	0.0904447959587	1.10829566961	2.36	2.67477650362	2.67533850341
1802	0.412520216123	1.55080670139	2.36	2.63345483435	2.67790604764
