left	lines	normal	right	split
0.0024235520215	0.0941845286602	1.04	2.61574325002	2.67910044855
0.0219146218098	0.00612458005274	1.08	2.6753401731	2.64659441286
0.466943893398	0.00570699395983	1.08	2.65185305191	1.92016139894
0.185537344765	0.0936440756362	1.08	2.54173865468	2.3002784373
-0.00754984422012	0.00203213490974	1.08	2.53166912809	2.19714874903
-0.00594029791041	0.00557340992577	1.08	2.67511906127	2.67581557639
0.00945408174577	0.00211228166756	1.08	2.62408295603	2.44519494611
-0.00833611030018	5.6198385533e-4	1.08	2.44838482616	2.6727570343
0.0472792117673	0.00122691902935	1.08	2.52477584083	1.58730533818
-0.00287624590491	7.71781769633e-5	1.08	2.48422735291	2.67727739921
0.0749108236804	0.00507018046149	1.08	2.32441315222	2.67813549294
-0.00915310711382	3.27344307857e-4	1.12	2.42197681062	2.66802538567
-0.00759103504162	0.00527676863882	1.12	2.34024833974	2.6065470408800002
0.00332973726207	4.84379877778e-4	1.12	2.51828160094	1.85179164107
-0.00434202347263	0.0218434305135	1.12	2.66917119013	2.45061750322
-0.00300966926737	6.00221260291e-4	1.12	2.44917301218	2.62026328311
0.0164218019826	9.17921578368e-5	1.12	2.23702619957	2.54318650646
0.00518500286879	0.141131189873	1.12	2.27351126026	2.67344883864
0.00139944897318	0.221045600923	1.12	2.43716713325	2.66955658417
-0.00774099727586	0.157472245437	1.12	2.67431873447	2.22296549338
0.0602151186695	0.00252919637764	1.12	2.65320396749	1.94771912039
0.03052385034289999	0.188574088005	1.16	2.61885644949	2.66883604576
-0.00133444944789	0.404464855816	1.16	2.6444040171	2.63871939604
0.00919254625744	4.86470662055e-6	1.16	2.42234350545	2.37867925217
0.0675873027941	0.00931949467096	1.16	2.67600636479	2.58565249539
-0.00142411752577	0.00192616735809	1.16	2.67911452507	2.44702841965
0.0130988789291	1.30508998598e-4	1.16	2.67838773879	2.50869753982
0.0590138947623	1.7860259082e-5	1.16	2.59649673949	2.54343035657
0.00795154500508	0.4793605934	1.16	2.28991421138	2.06083259266
-0.0073666946199	0.0275974765873	1.16	2.51698106403	2.51282147264
0.0513677128888	0.0202657647879	1.16	2.25848369505	2.46190414618
0.162977563107	0.00223607473566	1.2	2.6578903656	2.07736870068
0.00612136264238	0.0937601792737	1.2	2.55384473401	2.45806833955
0.0935606462561	0.00468710562024	1.2	2.43578411907	2.67523056366
0.0188069645397	0.00272367962595	1.2	2.67302524793	2.28465415562
-0.00437272304836	0.00535655052231	1.2	1.87496734165	2.64435606105
0.0156372984868	0.0422393756696	1.2	2.09648096545	2.44317514242
-0.0052433341863	9.26025980309e-5	1.2	2.48901947207	2.67740374153
-0.00884976339863	2.27903863218e-5	1.2	2.66801654176	2.6535179506
-0.00797294407467	0.00365455960244	1.2	2.50841426546	2.62419626448
0.0937055584078	9.85841936136e-4	1.2	2.65613188003	2.63908459692
0.0135218436119	0.0054971600456	1.24	2.27921273589	2.55103338564
-0.00747874322868	0.00329872825127	1.24	2.21102083815	2.12045819033
0.0173422381258	0.111321859102	1.24	2.4485302123	2.64279302732
-3.63535411956e-4	0.550681597536	1.24	2.6478622501	2.66249542988
0.0011787594068	0.00543931818622	1.24	2.41178965711	2.66682188297
-0.00679738078417	0.0146434842299	1.24	2.60610030828	2.67559284291
-0.00583183310923	0.0055691001129	1.24	2.66052908799	2.65873561031
0.0132424655926	0.0495157308148	1.24	2.57686927469	2.50514170163
0.24092244153	0.13050432827	1.24	2.6182497181	2.67459539043
-0.0077432561071	0.00514841502681	1.24	2.43933231983	2.63531446864
0.114269216392	0.00262123773664	1.28	2.5827916505	2.61232826019
0.0715416898115	3.3464468855e-5	1.28	2.11272501024	2.67418532398
-0.00799016085975	0.0415632771759	1.28	2.39685798163	2.67702576582
-0.00612915656671	2.99224863351e-4	1.28	2.22293092733	2.59947577926
0.0630243944236	0.00239049903498	1.28	2.46518764848	2.67087306817
0.464771226907	0.229474684879	1.28	2.17102059341	2.66921979335
-0.00736156167247	0.0725068672859	1.28	2.6350370983	2.64511221918
-0.00949158676743	0.0290460442049	1.28	2.29956001186	2.66023556371
0.317648884287	0.0132708049711	1.28	2.67808391447	2.66894243895
0.680823140891	5.24003557372e-4	1.32	2.58641370533	2.12607267048
0.153852223865	0.00285456585911	1.32	2.65137617125	2.36180074318
0.0103490424875	0.00104163144969	1.32	2.65495355563	2.65674226138
0.847375927746	0.150209413022	1.32	2.67814354159	2.60049159741
9.76447969539e-4	6.81893181768e-4	1.32	1.94980297123	2.60960175259
0.0609945879269	0.0899813043795	1.32	2.54628607786	2.60951619003
0.294705001706	0.207543362505	1.32	2.6248272786	2.67333063497
-0.00618668778441	0.018728444426	1.32	2.67469236263	2.35383155662
-0.00834000565106	0.898354737299	1.32	2.6779732076	2.6466070601
0.349283662498	2.33713740383e-4	1.36	2.67560454377	2.67093514861
-0.00775600344262	0.40742812266	1.36	2.51218697149	2.67746457885
0.00207303110517	0.0435863959678	1.36	2.67640074855	2.58253368988
0.107576031808	1.67986194674	1.36	2.64527293942	2.45977187154
-0.00348622416158	0.00692015335606	1.36	2.65249155571	2.36066660855
-0.00636158350085	4.56040108167e-4	1.36	2.67779584545	2.34131398637
0.128195473011	0.0306324277325	1.36	2.67787516541	2.62209383304
0.106589177951	0.0177409453925	1.36	2.66837589594	2.67704561988
0.0142104260224	2.63590912758e-4	1.36	2.60891129899	2.6628730195
0.129171532322	0.179050997215	1.4	2.5707612035	2.67823039394
0.0185192516664	0.467681155823	1.4	2.58825986129	2.66982728669
0.315355780243	0.272133474587	1.4	2.14063132244	2.65919507802
0.489477721357	0.0242284270501	1.4	2.67846366509	2.6746657023
0.0395437884288	6.2385602733e-4	1.4	2.66584419325	2.49806796822
0.759142856285	0.746946133514	1.4	2.65771263702	2.66792211318
0.0238960698993	0.918052644231	1.4	2.67947115842	2.66277473501
-0.00929910376402	1.501096597	1.4	2.63614267211	2.66897444542
2.76132178018e-5	0.00654647205453	1.4	2.62976336731	2.66580919513
0.222267256087	0.304084568477	1.44	2.61321106365	2.17202995795
0.21912867787	0.116015472886	1.44	2.31334142682	2.49892595281
-0.00332125643535	1.08902111111e-4	1.44	2.66945455628	2.63404971787
0.0184034185543	0.00348041217326	1.44	2.5388516118	2.66497044412
0.0883847587128	1.5369327952	1.44	2.66426978683	2.65614907371
0.409999698373	0.691851556034	1.44	2.67983215006	2.32286334588
0.0372681664875	1.2596834451	1.44	2.5693643126	2.64138403076
0.320510327819	0.359204144632	1.44	2.66561068089	2.64096957921
0.00753672466399	0.115007027189	1.44	2.45557672925	2.67769358825
0.0217726785943	0.156886874019	1.48	2.67555071448	2.64443326883
0.0924627297421	0.161397671019	1.48	2.55385728855	2.65394084887
9.89302574936e-4	0.383424954328	1.48	2.67315905738	2.67193681545
0.109464103238	0.0174016251668	1.48	2.67916121598	2.67295054627
-0.00414836474941	0.25824383166	1.48	2.64106843413	2.62944505409
0.16062939762	0.24215131332	1.48	2.57592560816	2.61623394452
0.204636916122	1.04614095462	1.48	2.65944763003	2.64771052535
0.180870461759	0.553264086324	1.48	2.5806469594	2.59269416022
0.046945119613	0.00412588128481	1.48	2.67568375592	2.65516244386
0.115580231219	0.0878437528011	1.52	2.66528259359	2.66320793171
0.48262537485	0.359613270919	1.52	2.66910038339	2.63554073114
0.00697185517516	5.8337118072e-4	1.52	2.64504635142	2.67406445688
0.254073130537	1.5011512466	1.52	2.59618597213	2.66815303451
-1.54478906857e-4	0.177388558053	1.52	2.29885151032	2.46774682552
0.0215041432589	1.50038422322	1.52	2.65299987373	2.66432775059
0.00476282151299	0.681919903372	1.52	2.67534842982	2.66492117697
0.0593812344911	1.50012017864	1.52	2.65992027516	2.6524908391
-0.00962717008772	1.50202523553	1.52	2.57040874668	2.65468086346
0.0675225734426	0.033282530265	1.56	2.67706235378	2.66884701566
0.351620617427	0.870613011172	1.56	2.67325647879	2.15010836013
0.105407847019	0.986160318528	1.56	2.60443012496	2.67722481755
0.203104452478	1.50240608062	1.56	2.64662454738	2.64382037496
0.440323002629	1.51918708136	1.56	2.67875350165	2.64377376669
0.0472796826142	0.519570360458	1.56	2.2261768124	2.67906758631
0.00675573453863	1.38682386926	1.56	2.64009954754	2.66198774334
0.203093429179	1.2262705861	1.56	2.6797531864	2.48335895438
0.349559580921	0.824697941539	1.56	2.67874118857	2.6537673522
0.0286000090019	0.952752967339	1.6	2.6736683604099998	2.67984728442
0.0114463874556	1.30623771593	1.6	2.6757853417	2.61854482094
0.33238501969	1.50023377022	1.6	2.34263124727	2.65810652767
0.0277729163115	0.624308921761	1.6	2.63676129939	2.65381783054
0.0132786921813	0.00215121950129	1.6	2.42748691831	2.66106354431
-0.00268952890969	1.44535766608	1.6	2.6663902332	2.65057631086
0.642389866058	1.50059453544	1.6	2.39960285002	2.30267842339
0.190754249284	0.486310711816	1.6	2.66937284831	2.67435255233
0.248339974042	4.25441557056e-4	1.6	2.66609577097	2.67748746395
0.00428915519935	1.50025439205	1.64	2.67526746679	2.55913513939
0.130576812448	0.165339140064	1.64	2.6698617551	2.65110097568
0.380543814088	1.50005053193	1.64	2.67049657942	2.64339088733
0.632412953607	1.50004301621	1.64	2.66666001366	2.64390672131
0.463441055961	0.0136828227953	1.64	2.66797669091	2.65322234587
0.0161181657096	1.50094461958	1.64	2.66973472695	2.67370663411
0.45710058933	1.07990164843	1.64	2.67981567809	2.67234201618
0.216607073784	0.87307076378	1.64	2.66735186266	2.66220381049
0.0104747609189	1.50013157637	1.64	2.67049070245	2.67391962214
0.30609799165	0.215893650971	1.68	2.66199890319	2.67336971557
-0.00160067057333	0.497006324964	1.68	2.53610815647	2.67981905481
0.00617556008249	0.0294705938558	1.68	2.65865408341	2.65910363201
0.516266304124	1.21160576148	1.68	2.17056831668	2.65129973139
0.117199126882	1.50000199061	1.68	2.58556976788	2.66374477456
1.02651047111	1.51575952392	1.68	2.65371957577	2.6713996316
0.00628869951147	0.0360966399483	1.68	2.66631115489	2.67682412524
0.201910790884	1.50058774157	1.68	2.67775402359	2.63041581762
0.0159475692599	0.0567516182123	1.68	2.67089414736	2.67658949601
0.604167659976	1.50155265233	1.72	2.67865038197	2.63789351075
0.413592058462	0.45433688465	1.72	2.5909835859	2.56673469149
0.193177435825	1.50000015101	1.72	2.66876478599	2.66009683565
0.871912208172	1.25890640278	1.72	2.67216606267	2.66902734346
0.163717579816	0.657712344927	1.72	2.67876693052	2.43789151886
-0.00297197567038	0.0729726946718	1.72	2.65730685358	2.67500989799
0.0229071282425	1.50216421956	1.72	2.66625267524	2.49149383393
0.0609909844275	1.52509966446	1.72	2.65566195786	2.66749807657
0.154857727094	0.352340559392	1.72	2.60274468912	2.67068377728
0.111403689235	1.50010028871	1.76	2.67947291509	2.64322365874
0.798685619202	0.701457072061	1.76	2.58049503261	2.66808835831
0.0437340149461	1.5012382694	1.76	2.67316211709	2.66878935713
0.201855869089	0.720008813047	1.76	2.67808061008	2.63919798613
0.0725039168413	0.713140085407	1.76	2.64624218669	2.67544220579
0.485434273662	1.50084619918	1.76	2.67514566174	2.63398409394
0.0169339775279	0.63106961565	1.76	2.21753141639	2.67085767151
0.341817666755	0.626565205699	1.76	2.66568747529	2.29313647742
0.394978093502	0.475875783656	1.76	2.66671435213	2.66494542135
0.243610008358	0.109939565899	1.8	2.67779019445	2.67809318341
0.0979362517026	0.40764784329	1.8	2.66389457919	2.64944591512
0.387634894744	1.15224073573	1.8	2.66382436339	2.65210008021
0.668428315847	0.238670090285	1.8	2.67952770483	2.67777254978
-0.00834690937207	0.528691219801	1.8	2.67452522053	2.6532562168
0.0130893350238	0.0424771429213	1.8	2.67337596983	2.67366159545
0.448598265924	1.339875716	1.8	2.6790704974	2.66492697399
-0.00307470519412	6.976706987e-4	1.8	2.67655789342	2.67995579982
0.638208473253	1.50003634194	1.8	2.67842601221	2.67572949994
0.322935048807	1.50001600917	1.84	2.67347108305	2.67876304906
0.0142768513813	0.63019044988	1.84	2.6786813685	2.67524467735
-0.00781836679386	0.83834735891	1.84	2.67749246853	2.65795643728
0.363902711465	1.15100366014	1.84	2.56449277607	2.67414855735
0.0248402959509	1.51070131601	1.84	2.65558888181	2.56735688326
0.0824645356223	0.103317369738	1.84	2.66056249991	2.67718296505
0.419927076816	1.19665995152	1.84	2.6784075594	2.62085378007
0.294644650245	1.65847908918	1.84	2.65504609345	2.67809550634
0.014469561075	0.408826044345	1.84	2.67858720538	2.63110585155
0.0274858314173	1.01041299688	1.88	2.66789206783	2.67892536576
0.552409842629	1.50541958236	1.88	2.67584308512	2.6767347343
0.700993794041	0.0885003109611	1.88	2.67207705763	2.6797110654
0.178166292101	1.341326751	1.88	2.67617085654	2.66588701618
0.620199508635	0.764969887464	1.88	2.67542395167	2.63356610175
0.53270510118	1.50089082988	1.88	2.67352434349	2.67164220013
0.788206805079	1.50102147963	1.88	2.67063606046	2.66366349777
0.1122636742	1.54520236744	1.88	2.66595326963	2.65255918241
0.10639463174700001	1.01322398452	1.88	2.67850547859	2.66554367845
1.05315233076	1.36346175167	1.92	2.64284671784	2.67596319502
0.315865483756	0.643919194578	1.92	2.67662151728	2.67699973689
0.170092903269	1.50213632409	1.92	2.64132699414	2.67979139141
0.317615405456	1.06939143936	1.92	2.66357187739	2.66765300709
0.627264812085	0.405948369881	1.92	2.6792211196	2.67860748256
0.562770947872	1.23201652281	1.92	2.67754294945	2.6624470019
0.44610288671	1.50023086855	1.92	2.67508376774	2.67158541896
0.911525898635	1.50245579962	1.92	2.67101008061	2.67208236434
0.14708552083	0.466664327478	1.92	2.67544079937	2.65558906353
0.568836701346	1.50042911567	1.96	2.67314504108	2.67883023943
0.497347600483	1.32652472367	1.96	2.67100970984	2.66695389284
1.21218488638	1.0633652916	1.96	2.67890046551	2.66140468433
1.17312880482	0.00244509851435	1.96	2.61765877744	2.67954340943
0.448763595062	1.54132729357	1.96	2.67568539972	2.66793798871
0.604339202175	1.14154666909	1.96	2.67647826951	2.67973758397
0.776004720837	1.50163921883	1.96	2.67126692794	2.67955509424
0.112209197638	0.611421303875	1.96	2.67644711661	2.67942502599
-0.00628005790717	1.50015129226	1.96	2.63508086789	2.63991811764
0.410602493612	1.50016478479	2	2.66612411238	2.65958419284
0.318371872733	1.43403054589	2	2.65237015209	2.66163481875
0.347279581974	0.698401255213	2	2.67141911312	2.67882213447
0.811038817315	1.50230290043	2	2.67697754551	2.65836966994
0.538008283315	1.28564373566	2	2.66844520808	2.67291622076
0.467488334771	0.0431373852787	2	2.6726016085	2.66884865527
0.528153342046	0.793977946817	2	2.67147142634	2.67510878801
0.233399438095	1.57487432463	2	2.67457329151	2.66242410907
-9.52176072785e-4	1.50580004244	2	2.64958712484	2.66848894659
0.543714835183	1.50083400344	2.04	2.66605291057	2.6709315167
0.961355261772	0.0219874701454	2.04	2.67213569534	2.67535669861
0.0567157042254	1.53701612053	2.04	2.67638312833	2.67980237158
0.320215511342	1.50889241049	2.04	2.66764821767	2.66969149838
0.773298903292	1.50082027755	2.04	2.67932694318	2.63934371689
0.67135021801500006	1.50139922634	2.04	2.65132202491	2.66137950441
0.0162653581645	1.51499468817	2.04	2.66602383696	2.46066963706
0.0139528839567	0.240428230819	2.04	2.64251038621	2.65646947891
0.690475768608	1.5176396927	2.04	2.67421014975	2.65241782487
0.720961193231	0.459895698855	2.08	2.67681945963	2.63732850292
1.08341660319	0.751172451114	2.08	2.67914221055	2.67071983835
0.903316425545	1.51033298329	2.08	2.65905461565	2.67935548028
0.503508633972	0.987544049398	2.08	2.67903395821	2.66592589331
0.669741509989	1.16554301723	2.08	2.66153415237	2.66674056163
0.899832349775	0.541407135684	2.08	2.67692597316	2.67009468277
0.769023610221	1.36833468749	2.08	2.66691886004	2.67787544936
0.381501339899	0.0849724569823	2.08	2.65591568467	2.66937630014
0.914133610719	1.59198249563	2.08	2.67675185013	2.67336741318
0.222031725706	1.50043759495	2.12	2.65582664878	2.67169237746
0.212458642107	1.54359546659	2.12	2.6793762339	2.67607451999
0.709340584827	0.673732466337	2.12	2.64953756285	2.67996738821
-0.00938188142974	1.50050243287	2.12	2.66133751198	2.67011593127
-2.81569138764e-4	1.50508791424	2.12	2.67886227891	2.67283719735
0.520929973987	1.51297410135	2.12	2.65495874584	2.6799747712
1.04841954357	1.50070135815	2.12	2.67150626379	2.66174397954
0.480775033437	1.61657820322	2.12	2.61750779786	2.66589903399
0.329096997976	0.502949524839	2.12	2.6483961022	2.66922482282
0.126106612895	1.50007865141	2.16	2.67829123601	2.67748532972
0.462713844679	1.50002795012	2.16	2.67437663524	2.67510911376
0.8869479992	1.54626825848	2.16	2.66804296407	2.66865577587
0.605786582684	1.50013253817	2.16	2.67654814142	2.65994180662
0.87513288655	0.775629592754	2.16	2.67388705808	2.67750120992
0.0932863573198	0.275534937234	2.16	2.67483778639	2.67816879388
1.31899801002	0.728848216334	2.16	2.67646872149	2.67113508788
0.0952606892384	0.849141698936	2.16	2.6575703458	2.67206436968
0.749373257765	1.50490972102	2.16	2.65995804017	2.6753532112
1.12159814725	1.5011743591	2.2	2.65839940068	2.67445746308
0.687888816185	1.50059702396	2.2	2.67212635586	2.6694670789
1.33692479111	0.658072384744	2.2	2.66949964251	2.67764047627
0.00333546155077	1.56894563524	2.2	2.61991234077	2.65324195605
0.230584444804	1.50087538064	2.2	2.66014920337	2.66717533839
1.42830769862	0.918388130795	2.2	2.67931737456	2.66929644715
1.05692065559	1.50042686633	2.2	2.67298148335	2.67628612163
0.552497321692	0.214256230341	2.2	2.671344908	2.67833216346
1.51006379012	0.421344065399	2.2	2.67192121334	2.67917598412
0.843114371291	1.50145035758	2.24	2.66809050838	2.59144738631
0.174168190409	0.82210221628	2.24	2.67878217682	2.66527328314
1.1721009579	1.50002082386	2.24	2.66478053935	2.65815924363
0.978146994865	1.50210714664	2.24	2.67934861698	2.67398872191
0.347748300644	1.50696958321	2.24	2.65599455616	2.67306553709
0.361374971261	1.50014894439	2.24	2.67560471217	2.67779054012
0.597957662718	1.50025716768	2.24	2.67594389477	2.67104766862
0.950453853061	0.426084765944	2.24	2.67474256604	2.67828292434
0.0819889736329	0.66871605233	2.24	2.67631825961	2.67800233668
0.72425964009	1.5002339818	2.28	2.67402279953	2.67710455354
0.012012311035	1.50008215806	2.28	2.67848090233	2.67596915894
1.28865631467	1.39799790066	2.28	2.65105777018	2.67992450292
0.748730539733	1.50006324811	2.28	2.67207747101	2.67025462922
1.13738534467	1.50004807023	2.28	2.66627563954	2.67885515619
1.00681827914	0.753623716562	2.28	2.67960368199	2.66578513636
0.748138291072	0.40197778447	2.28	2.67136155847	2.65769440075
0.523526202189	1.54267153737	2.28	2.65888163839	2.67752689765
0.965401009532	1.0671757575	2.32	2.6741062101	2.67960634617
1.12347843809	1.50178636607	2.32	2.67757256593	2.67303714132
0.80040279	1.5008002651	2.32	2.67296927842	2.67965748934
0.265975335509	1.51951629591	2.32	2.67384355765	2.65714224423
0.778624373839	0.857038775868	2.32	2.67360367368	2.67445440556
0.269017186461	1.50058671417	2.32	2.66464275722	2.67713178735
1.32488030366	1.50067721891	2.32	2.65602417709	2.67641986668
0.0321555370137	0.784158534117	2.32	2.67160181053	2.6788077576
0.00684094233673	1.5000352241	2.36	2.67795769974	2.6769841399
0.535389386813	1.51419403464	2.36	2.66886222764	2.66301472156
1.23464881837	1.54852611672	2.36	2.67637975815	2.6787690127
0.0904447959587	1.10829566961	2.36	2.67477650362	2.67533850341
0.412520216123	1.55080670139	2.36	2.63345483435	2.67790604764
0.672702377304	1.51235318291	2.36	2.6760099236	2.65875902351
0.473105407027	1.54142620515	2.36	2.66587389313	2.66386005246
0.091712129182	1.50017301102	2.36	2.67529373451	2.67861266725
1.49931573985	1.53696153292	2.4	2.67117027183	2.66355900331
0.708925984398	1.62787447356	2.4	3.9677190453	2.67619257013
0.246136879276	1.50777859625	2.4	2.67794894023	2.67626974989
1.1611646494	1.12196996116	2.4	2.66943876587	2.67125691997
1.28284957366	1.5013697842	2.4	2.66133541327	2.67950712978
0.442531762993	1.59031379497	2.4	2.65067583727	4.02986766239
0.825814411616	1.49924924354	2.4	2.67897775678	2.67139016177
0.715050602198	1.50285000429	2.4	2.67899629265	2.66209482767
0.911388068089	1.52078985929	2.44	2.67167287696	2.67652929046
1.05685831078	1.17097903969	2.44	2.64570227496	2.67374250556
0.586831614391	1.50050388422	2.44	2.67569328498	2.65773728088
0.898898434049	0.98200493517	2.44	2.6770425444	2.66529742227
1.5560041574	1.50476079595	2.44	2.6728160792	2.67580845094
0.456452953966	1.24035455235	2.44	2.65472465614	2.66989001012
1.75003972417	1.50133157074	2.44	2.67910171652	2.66940354369
0.0696331352701	1.03384408827	2.44	2.67574144453	2.67230590928
0.933256241028	1.50027772586	2.48	2.66501916968	2.66569105957
0.987800607388	1.22026226688	2.48	2.67774713711	2.65560421058
0.494812032887	0.0113604469457	2.48	2.67755507259	2.67826754852
1.16023953517	0.220740757636	2.48	2.67691958733	2.64932857771
1.0325353667	0.00318375440137	2.48	2.67249996451	2.67721425476
0.0139001001646	1.8552224117	2.48	2.67560544595	2.67066674802
1.73412249446	1.52816721835	2.48	2.67554777889	2.67333535315
1.39875383811	1.51599506643	2.48	2.66374244625	2.67497028422
1.30401628197	1.50471763526	2.52	2.67164491468	2.67272168638
0.666014491643	0.833874040568	2.52	2.67400439629	2.67634638525
1.75597238092	1.52240925053	2.52	2.67314509439	2.67171800188
0.634057335917	1.50016880775	2.52	2.63897587039	2.67778700173
0.449554942287	1.50328436323	2.52	2.67476380268	2.6761468874
1.35744554629	1.17691596333	2.52	2.67807306722	2.6584151645
1.32618587118	1.50083986561	2.52	2.67880432366	2.6685603978
0.417625609169	1.5003665611	2.52	2.67968483668	2.67502939325
0.965103016783	1.56135545409	2.56	2.67235997632	2.67962501663
1.19411613452	1.5116480546	2.56	2.62973557518	2.67791505035
1.68877472684	0.976869440049	2.56	2.67917031194	2.66259821163
0.842794083304	1.55190377711	2.56	2.67522571134	2.65840229087
0.871901166137	1.64284237196	2.56	4.94944655166	2.67102842698
0.754864086931	1.55822235073	2.56	2.67585907666	2.64143830243
2.11010357548	1.80650646434	2.56	4.08352590943	2.67848032727
0.920152270516	0.453447506039	2.56	2.67577696339	2.67914141585
0.702227832265	1.53884865392	2.6	2.6790293151	2.67571237647
1.25417437567	1.50518767655	2.6	3.45089249742	2.67727477373
1.24361295147	1.58429040404	2.6	2.67554932378	2.66676854737
1.83819208103	1.50060371436	2.6	2.67994564533	2.66407204622
1.0322642735	1.50591693579	2.6	2.67274335029	2.67741571862
1.36955296748	1.6940123569	2.6	2.67171066387	2.6799096606
1.56118021708	1.50451241079	2.6	2.66850469111	2.67414576858
1.17337137744	1.57649418539	2.6	2.66783142962	2.67125025406
0.909258599572	1.36450597884	2.64	2.67780470545	2.64706231166
0.0329854880243	1.0307632311	2.64	2.67945329064	4.58350321168
0.876127104053	1.51566610773	2.64	2.66997181266	2.65667539258
2.68018990752	1.5012971131	2.64	4.09452892608	4.65716962345
0.944083432067	1.63759802296	2.64	4.30060781274	2.67852284755
2.69328697046	1.5029899061	2.64	2.6633628127	2.67164730211
2.67458574953	1.51964905617	2.64	2.67165837999	2.67964717855
0.972212624896	1.50040912327	2.64	2.67583123416	2.67791998907
2.68	2.71340204028	2.68	2.68	2.67308283382
2.74464117264	2.68401683013	2.68	2.66172276335	2.68
2.67215699044	2.67211832106	2.68	2.67443256536	3.92497471341
2.67431091305	2.67069660848	2.68	2.68	4.1939449179
2.68302378914	2.67286821379	2.68	2.68	2.68
2.67868602995	2.67672004431	2.68	3.88684319905	2.65895215158
2.67783411956	2.67378024656	2.68	2.66476668027	4.61430174686
2.6731515133	2.67850076495	2.68	2.68	2.68
1.47171563491	2.67425431241	2.72	4.37894554157	4.80066082125
2.67676681457	2.6804210667	2.72	4.10964151872	4.44233259345
2.67028721654	2.70637894062	2.72	4.04663975039	4.6959073093
2.67060065577	2.67941172936	2.72	4.15149972551	4.14077476888
1.57607791232	2.68096923047	2.72	3.37992543938	4.22521940428
2.67785030751	2.67842472589	2.72	4.61067055632	3.73170897767
2.67698651481	2.67272730017	2.72	5.56546739027	4.38574921461
2.67451697002	2.67330591225	2.72	4.23365131056	4.40549918579
2.67530783497	2.6813391958	2.76	4.60939593563	3.85111050628
2.68168434979	2.67487863715	2.76	3.63917819762	4.75184431041
2.67163380957	2.67504501976	2.76	4.34633146705	3.68101962203
2.69279309454	2.70076319224	2.76	4.08062855429	3.88864206866
2.67770216497	2.67343455961	2.76	4.40722716487	3.85620854235
2.6722481096	2.67325278217	2.76	4.02473535762	4.60995816558
1.28964598162	2.67475273231	2.76	3.85092459663	4.51519650645
2.67962308043	2.6719651117	2.76	4.71940092562	3.62562237385
2.68164180751	2.68296775012	2.8	4.38338581206	4.90545555344
2.67045278295	2.672922777	2.8	4.55289467547	3.56216767995
2.68435094471	2.88999085964	2.8	4.50559249693	3.87839791252
2.67417238484	2.67635272259	2.8	3.84102495266	3.68415955578
2.69337697587	2.67567745774	2.8	5.53697733898	4.73540005939
2.67279515506	2.67181546478	2.8	4.42673838932	4.37659969163
2.67071526731	2.69786135347	2.8	4.17806747301	4.05291091477
2.6734308611	2.6812037366	2.8	2.67652343431	4.77606412252
2.67904754899	2.70659570275	2.84	5.29102776117	3.98115121823
2.67481990373	2.67738380044	2.84	4.4946004229	4.19427773279
2.67083387497	2.67227983973	2.84	3.86228550913	4.96049272286
2.67428192177	2.67059709125	2.84	4.73719277098	4.67584925847
2.68222362717	2.68433377157	2.84	4.01169210235	3.95598947359
2.67455117648	2.67898788201	2.84	4.2414520861	4.09422835624
2.68559615631	2.67578443192	2.84	4.49006205688	3.93863758782
2.67766926994	2.6809683352300002	2.84	4.08787510471	4.57210386615
2.67811545448	2.67579009435	2.88	4.51190807946	4.36696867194
2.6829195315	2.67436081452	2.88	5.21782597318	4.52942272518
2.66999044666	2.67909723886	2.88	4.48493080688	4.05649941489
2.67972797886	2.6800590965	2.88	4.38776908643	3.71159808539
2.67305532625	2.67349062507	2.88	3.56137351639	4.92205810729
2.67391288976	2.67252884604	2.88	4.19179297765	4.51728499738
2.68841388961	2.6847227713	2.88	4.53861317399	4.74428802032
2.70649239541	2.68338500644	2.88	4.44228228862	4.07500460637
2.67314878654	2.67639143261	2.92	5.63288074491	5.02582149252
2.68145190329	2.67272476212	2.92	4.42734436839	4.06533562241
2.67443131793	2.7027582972	2.92	4.36556993544	4.4242810678
2.68186515479	2.67268243946	2.92	4.01956880853	5.13835350336
2.67451911238	2.69385196045	2.92	4.16307501405	4.30110121049
2.67532899716	2.67026318313	2.92	5.46938712517	5.03411305492
2.68281081502	2.6781924767	2.92	5.00995706075	4.04045914002
2.69100187606	2.6711778701	2.92	4.74008897327	4.05070805571
2.6782361251	2.70597237074	2.96	4.64328793251	4.31364165032
2.67318731026	2.68293606317	2.96	4.49013792171	3.786791528
2.6919885089	3.00037626582	2.96	4.41082399243	5.15166545965
2.6781342596	2.79164557418	2.96	4.3466118561	4.97577877216
2.68325683739	2.67243455462	2.96	4.30675812015	4.48533373186
2.68289478614	2.67114917961	2.96	4.15011713536	4.9134117644
2.68126877121	2.69393153924	2.96	3.89705538159	4.70357706327
2.67440825896	3.00139376423	2.96	4.83128092731	4.55198653134
2.67919523444	2.67022696497	3	4.44718419501	4.42435114481
2.67078567771	2.67126131665	3	4.6833027424300004	4.03129213351
2.6834342445	2.67048070077	3	4.29314802212	4.91858450254
2.67979628218	2.67350615698	3	4.78102928364	4.12619914757
2.67449895928	3.0221580296	3	3.89770612488	4.05753722882
2.75144135793	2.69184792085	3	4.42085642248	4.50102833098
2.68578702559	2.6978282976	3	4.94685973077	3.93751187037
2.67973685752	3.01876805153	3	3.86628603206	3.91206446958
